date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_259,aVWAP_BoS_CHoCH_bull_321,aVWAP_BoS_CHoCH_bull_383,aVWAP_BoS_CHoCH_bull_498,aVWAP_BoS_CHoCH_bull_687,aVWAP_BoS_CHoCH_bull_842,aVWAP_BoS_CHoCH_bear_125,aVWAP_BoS_CHoCH_bear_341,aVWAP_BoS_CHoCH_bear_513,aVWAP_BoS_CHoCH_bear_713,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,5.05,5.26,5.0,5.13,4005675,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,5.22,5.39,5.04,5.1,6302783,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,4.68,5.18,4.5727,5.13,7561963,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,74.08376963350786,-53.664921465968575,False,False,True,False,True,
2022-01-06 00:00:00+00:00,4.53,4.62,4.265,4.46,6899137,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,55.38248135976146,-53.664921465968575,False,False,True,False,True,
2022-01-07 00:00:00+00:00,4.29,4.5399,4.2014,4.33,6880082,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.401445112662344,-53.664921465968575,False,False,False,True,True,
2022-01-10 00:00:00+00:00,4.31,4.32,3.99,4.035,6899955,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.733570745771104,-53.664921465968575,False,False,False,True,True,
2022-01-11 00:00:00+00:00,4.71,4.77,4.18,4.275,6385031,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,36.3270353047411,-53.664921465968575,False,False,False,True,True,
2022-01-12 00:00:00+00:00,4.94,5.11,4.75,4.98,7408769,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.99304964963086,-53.664921465968575,False,False,False,True,True,
2022-01-13 00:00:00+00:00,4.48,5.11,4.44,5.11,5461974,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.85606202191523,-53.664921465968575,False,False,False,True,True,
2022-01-14 00:00:00+00:00,4.56,4.625,4.38,4.39,3888748,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.126487835608884,-53.664921465968575,False,False,False,True,True,
2022-01-18 00:00:00+00:00,4.19,4.39,4.1,4.32,5232270,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.47970745282521,-53.664921465968575,False,False,False,True,True,
2022-01-19 00:00:00+00:00,4.07,4.38,4.05,4.31,4288241,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.96628586589365,-53.664921465968575,False,False,False,True,True,
2022-01-20 00:00:00+00:00,4.16,4.54,4.11,4.13,6358176,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.5083945336961,-53.664921465968575,False,False,False,True,True,
2022-01-21 00:00:00+00:00,3.58,3.91,3.49,3.78,11305910,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.058421276077276,-53.664921465968575,False,False,False,True,False,
2022-01-24 00:00:00+00:00,3.5,3.53,2.935,3.12,15360516,,,,,,,,,,,3.3216666666666663,#000000,,3.3216666666666663,,0,,,0.0,0.0,0.0,0.0,29.425221449319046,-53.664921465968575,False,False,False,True,False,
2022-01-25 00:00:00+00:00,3.5,3.665,3.28,3.41,6031873,,,,,,,,,,,3.366780827595584,#000000,,3.366780827595584,,0,,,0.0,0.0,0.0,0.0,27.66975489814689,-53.664921465968575,False,False,False,True,False,
2022-01-26 00:00:00+00:00,3.49,3.905,3.44,3.77,10985438,,,,,,,,,,,3.449867879799345,#000000,,3.449867879799345,,0,,,0.0,0.0,0.0,0.0,26.451336383170403,-52.91632039872286,False,False,False,True,False,
2022-01-27 00:00:00+00:00,3.095,3.579,3.07,3.579,7091864,,,,,,,,,,,3.413596515285615,#000000,,3.413596515285615,,0,,,0.0,0.0,0.0,0.0,23.989455145721053,-52.58012556079831,False,False,False,True,False,
2022-01-28 00:00:00+00:00,3.35,3.39,3.02,3.14,6028877,,,,,,,,,,,3.392360527998742,#000000,,3.392360527998742,,0,,,0.0,0.0,0.0,0.0,25.792181748012375,-48.24647388117384,False,False,False,True,False,
2022-01-31 00:00:00+00:00,3.66,3.68,3.31,3.34,6633973,,,,,,,,,,,3.4124204748367566,#000000,,3.4124204748367566,,0,,,0.0,0.0,0.0,0.0,30.425716895695622,-41.573739369061016,False,False,False,True,False,
2022-02-01 00:00:00+00:00,3.9,4.01,3.62,3.8165,7143203,,,,,,,,,,,3.464348933525547,#000000,,3.464348933525547,,0,,,0.0,0.0,0.0,0.0,35.73532558269874,-34.67939139554437,False,False,False,True,True,
2022-02-02 00:00:00+00:00,3.64,3.919,3.52,3.91,6652385,,,,,,,,,,,3.487420647343615,#000000,,3.487420647343615,,0,,,0.0,0.0,0.0,0.0,37.477690169439384,-31.414634992668752,False,False,False,True,True,
2022-02-03 00:00:00+00:00,3.4,3.52,3.335,3.38,5028017,,,,,,,,,,,3.482525057477051,#000000,,3.482525057477051,,0,,,0.0,0.0,0.0,0.0,37.196896433779685,-30.136824857258908,False,False,False,True,True,
2022-02-04 00:00:00+00:00,3.81,3.94,3.45,3.5552,13371232,,,,,,,,,,,3.52229405923582,#000000,,3.52229405923582,,0,,,0.0,0.0,0.0,0.0,40.508047413960824,-25.537747067987944,False,False,False,True,True,
2022-02-07 00:00:00+00:00,4.15,4.43,4.03,4.14,18013274,,,,,,,,,,,3.6421657505856038,#000000,,3.6421657505856038,,0,,,0.0,0.0,0.0,0.0,45.02862136254093,-20.05377748431189,False,False,False,True,True,
2022-02-08 00:00:00+00:00,4.27,4.285,3.95,4.06,6422194,,,,,,,,,,,3.673234726961203,#000000,,3.673234726961203,,0,,,0.0,0.0,0.0,0.0,48.784678901114376,-15.522744470501472,False,False,False,False,True,
2022-02-09 00:00:00+00:00,4.4,4.425,4.25,4.31,7082429,,,,,,,,,,,3.7151195793009255,#000000,,3.7151195793009255,,0,,,0.0,0.0,0.0,0.0,52.08446917621141,-11.562330877980855,False,False,True,False,True,
2022-02-10 00:00:00+00:00,4.28,4.62,4.13,4.2,8755276,,,,,,,,,,,4.051297726305133,#000000,,4.051297726305133,,0,,,0.0,0.0,0.0,0.0,53.256380850559516,-9.650234537890029,False,False,True,False,True,
2022-02-11 00:00:00+00:00,3.9,4.4,3.85,4.32,6020923,,,,,,,,,,,3.9982355116611705,#000000,,3.9982355116611705,,0,,,0.0,0.0,0.0,0.0,51.17004625942842,-9.650234537890029,False,False,False,False,True,
2022-02-14 00:00:00+00:00,3.86,4.18,3.79,4.1,6067329,,,,,,,,,,,3.961201826909414,#000000,,3.961201826909414,,0,,,0.0,0.0,0.0,0.0,49.50343261465381,-9.650234537890029,False,False,False,False,True,
2022-02-15 00:00:00+00:00,4.1,4.2276,3.965,4.14,6478860,,,,,,,,,,,3.9630895768971275,#000000,,3.9630895768971275,,0,,,0.0,0.0,0.0,0.0,50.25976841935183,-9.650234537890029,False,False,False,False,True,
2022-02-16 00:00:00+00:00,4.14,4.14,3.883,3.96,6919915,,,,,,,,,,,3.9612718492011427,#000000,,3.9612718492011427,,0,,,0.0,0.0,0.0,0.0,51.06497790209181,-8.982872737961877,False,False,False,False,True,
2022-02-17 00:00:00+00:00,3.63,3.97,3.5601,3.92,7448454,,,,,,,,,,,3.9238570197367895,#000000,,3.9238570197367895,,0,,,0.0,0.0,0.0,0.0,47.95004682581042,-8.982872737961877,False,False,False,False,False,
2022-02-18 00:00:00+00:00,3.45,3.65,3.36,3.65,4794585,,,,,,,,,,,3.8903873159805133,#000000,,3.8903873159805133,,0,,,0.0,0.0,0.0,0.0,44.834438673083184,-8.982872737961877,False,False,False,True,False,
2022-02-22 00:00:00+00:00,3.18,3.34,3.0901,3.27,6557840,,,,,,,,,,,3.8304572704988837,#000000,,3.8304572704988837,,0,,,0.0,0.0,0.0,0.0,41.345199395020714,-8.982872737961877,False,False,False,True,False,
