date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_81,aVWAP_BoS_CHoCH_bear_127,aVWAP_BoS_CHoCH_bear_191,aVWAP_BoS_CHoCH_bear_231,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,169.5,170.53,169.09,169.33,6084.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,167.89,167.93,164.76,165.24,7929.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,167.04,167.945,166.75,166.79,4081.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,9.963574030426315,-64.94536104563947,False,False,False,True,True,
2023-12-19 17:00:00+00:00,167.57,167.57,165.615,166.045,11446.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.21964142272742,-59.218542989525844,False,False,False,True,True,
2023-12-20 17:00:00+00:00,166.4,166.4,163.62,163.74,4246.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.925085222892179,-57.30483576804742,False,False,False,True,True,
2023-12-21 17:00:00+00:00,165.06,166.29,164.095,166.225,9371.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.207951495509406,-48.14777069341359,False,False,False,True,True,
2023-12-22 17:00:00+00:00,167.59,167.715,166.31,166.97,3618.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,31.45296731568962,-40.173540334403846,False,False,False,True,True,
2023-12-25 17:00:00+00:00,166.97,166.97,166.97,166.97,0.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,36.28297786247643,-34.49477323144109,False,False,False,True,True,
2023-12-26 17:00:00+00:00,167.33,168.93,167.33,168.145,6136.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.17651516873023,-27.81627541610335,False,False,False,True,True,
2023-12-27 17:00:00+00:00,168.73,169.345,168.65,168.78,9326.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,47.37527715018593,-21.835303283586164,False,False,False,False,True,
