date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_189,aVWAP_BoS_CHoCH_bull_646,aVWAP_BoS_CHoCH_bull_709,aVWAP_BoS_CHoCH_bull_811,aVWAP_BoS_CHoCH_bull_878,aVWAP_BoS_CHoCH_bear_120,aVWAP_BoS_CHoCH_bear_373,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,16.5449892431,16.8438789089,16.5257060389,16.7474628877,727773,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,16.8053125004,17.0559941556,16.4196484155,16.4967812325,1077341,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,16.381082007,17.230314322,16.3569780017,16.8824453174,1329659,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,78.60300618881168,-35.587975244753295,False,False,True,False,True,
2022-01-06 00:00:00+00:00,15.8218690839,16.1689667603,15.7061698584,16.0339843306,1150637,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,58.58417200591086,-35.587975244753295,False,False,True,False,True,
2022-01-07 00:00:00+00:00,15.7640194712,15.9279267073,15.5229794181,15.8025858797,1170929,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.916786954862424,-35.587975244753295,False,False,False,True,True,
2022-01-10 00:00:00+00:00,16.0725507391,16.0725507391,15.4072801926,15.5422626223,1907158,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.227435817049454,-35.587975244753295,False,False,False,True,False,
2022-01-11 00:00:00+00:00,16.4100068134,16.4196484155,15.8218690839,15.9664931157,1347729,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,45.05539222453374,-35.587975244753295,False,False,False,True,False,
2022-01-12 00:00:00+00:00,16.6510468665,16.6606884686,16.2943075879,16.5642724474,803210,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,49.35754163488916,-35.587975244753295,False,False,False,False,False,
2022-01-13 00:00:00+00:00,16.1882499646,16.6510468665,16.1737875614,16.3039491901,611905,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,47.6459087356421,-35.587975244753295,False,False,False,False,False,
2022-01-14 00:00:00+00:00,15.8507938903,16.3039491901,15.6820658531,16.3039491901,945751,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.149935484923766,-35.587975244753295,False,False,False,True,False,
2022-01-18 00:00:00+00:00,15.7447362669,16.1496835561,15.5904706329,15.7640194712,1010248,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.17102856053,-35.587975244753295,False,False,False,True,False,
2022-01-19 00:00:00+00:00,16.9885029408,17.0559941556,15.9954179221,16.0725507391,1606403,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,47.88902460699223,-35.587975244753295,False,False,False,False,False,
2022-01-20 00:00:00+00:00,16.6606884686,17.2295429939,16.6510468665,17.1716933811,1252838,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.22897075272556,-35.587975244753295,False,False,False,False,False,
2022-01-21 00:00:00+00:00,16.4485732219,16.8294165058,16.3617988028,16.7956708983,1444181,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.520404172693105,-34.10113897713323,False,False,False,False,False,
2022-01-24 00:00:00+00:00,16.1496835561,16.2943075879,15.5856498319,16.2605619805,1249472,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,49.06225956910585,-32.481406623607214,False,False,False,False,False,
2022-01-25 00:00:00+00:00,16.5835556516,16.6510468665,15.831510686,15.98577632,1414285,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.49781761549471,-28.151850911068948,False,False,False,False,False,
2022-01-26 00:00:00+00:00,15.9954179221,16.7378212856,15.8604354924,16.4003652113,1619743,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.490045167555145,-27.52139300243963,False,False,False,False,False,
2022-01-27 00:00:00+00:00,15.6097538372,15.9770024621,15.5327174362,15.5798648706,1239927,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,45.56063455602647,-27.52139300243963,False,False,False,True,False,
