date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_54,aVWAP_BoS_CHoCH_bull_162,aVWAP_BoS_CHoCH_bear_150,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2024-06-06 00:00:00+00:00,27.0,27.26,26.0,26.0,1044167,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2024-06-07 00:00:00+00:00,27.14,27.64,26.925,27.49,671787,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2024-06-10 00:00:00+00:00,27.25,27.29,26.0,27.05,477890,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2024-06-11 00:00:00+00:00,26.99,27.36,26.54,27.36,224613,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,81.78132962705578,33.299552158134475,False,False,True,False,False,
2024-06-12 00:00:00+00:00,27.18,27.6,26.45,26.9,226511,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,75.19665397910208,28.275747834896023,False,False,True,False,False,
2024-06-13 00:00:00+00:00,28.88,29.175,27.82,27.82,446075,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,80.303383051996,25.800320405069556,False,False,True,False,True,
2024-06-14 00:00:00+00:00,30.29,31.33,29.62,29.88,332802,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,84.99237534130597,29.23478119439855,False,False,True,False,True,
2024-06-17 00:00:00+00:00,30.39,30.87,28.89,30.29,524170,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,88.17603136294926,31.44186328777664,False,False,True,False,True,
2024-06-18 00:00:00+00:00,31.25,31.3099,30.55,30.95,331316,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,90.70810831675604,33.271817714003475,False,False,True,False,True,
2024-06-20 00:00:00+00:00,30.5,31.5,30.01,31.31,307470,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,86.72437776055885,33.271817714003475,False,False,True,False,True,
2024-06-21 00:00:00+00:00,31.21,31.92,30.6984,30.85,310841,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,85.1740752654224,33.271817714003475,False,False,True,False,False,
2024-06-24 00:00:00+00:00,31.49,32.33,30.75,31.69,119358,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,84.51957288604586,33.271817714003475,False,False,True,False,False,
