date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_183,aVWAP_BoS_CHoCH_bull_247,aVWAP_BoS_CHoCH_bull_309,aVWAP_BoS_CHoCH_bull_373,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,65.66,66.005,64.875,65.135,56266.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,63.885,64.285,63.18,63.81,49846.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,63.46,64.02,63.385,63.81,24544.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2023-12-19 17:00:00+00:00,64.67,65.005,64.42,64.805,44890.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,16.24293358324014,-35.38135977508387,False,False,False,True,True,
2023-12-20 17:00:00+00:00,65.37,65.43,64.04,64.09,10776.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,22.48122391940997,-30.741474487525437,False,False,False,True,True,
2023-12-21 17:00:00+00:00,65.29,66.005,65.29,65.93,25912.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,36.39634072069548,-19.111940661202354,False,False,False,True,True,
2023-12-22 17:00:00+00:00,66.12,66.185,65.39,65.9,23342.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.497822846981876,-12.163048596244636,False,False,False,False,True,
2023-12-25 17:00:00+00:00,65.9,65.9,65.9,65.9,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.565477597839475,-7.773382101994088,False,False,True,False,True,
2023-12-26 17:00:00+00:00,66.08,66.435,66.04,66.33,16035.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.175131844186126,-3.425051376517274,False,False,True,False,True,
2023-12-27 17:00:00+00:00,66.755,66.94,66.4,66.62,17739.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.85612708716503,0.4046046176351723,False,False,True,False,True,
2023-12-28 17:00:00+00:00,66.47,66.68,66.38,66.67,14888.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.14021335254128,3.2734860360060694,False,False,True,False,True,
2023-12-29 17:00:00+00:00,66.49,66.97,66.48,66.88,5771.0,,,,,66.77666666666666,"rgba(38, 166, 154, 1.0)",,66.77666666666666,,0,,,0.0,0.0,0.0,0.0,68.03208434850316,6.085107922949739,False,False,True,False,True,
2024-01-01 17:00:00+00:00,66.88,66.88,66.88,66.88,0.0,,,,,66.77666666666666,"rgba(38, 166, 154, 1.0)",,66.77666666666666,,0,,,0.0,0.0,0.0,0.0,69.95999834581107,8.246750147777341,False,False,True,False,True,
2024-01-02 17:00:00+00:00,66.33,66.47,66.175,66.405,13997.0,,,,,66.47455955753406,"rgba(239, 83, 80, 1.0)",,66.47455955753406,,0,,,0.0,0.0,0.0,0.0,66.92056421311493,8.246750147777341,False,False,True,False,True,
2024-01-03 17:00:00+00:00,66.26,66.26,65.25,65.61,16551.0,,,,,66.12462163972944,"rgba(239, 83, 80, 1.0)",,66.12462163972944,,0,,,0.0,0.0,0.0,0.0,59.85143683794071,8.246750147777341,False,False,True,False,False,
2024-01-04 17:00:00+00:00,66.375,66.38,65.39,65.44,33982.0,,,,,65.93709250224036,"rgba(239, 83, 80, 1.0)",,65.93709250224036,,0,,,0.0,0.0,0.0,0.0,54.27864589627619,15.858844401801207,False,False,True,False,False,
2024-01-05 17:00:00+00:00,65.11,65.83,64.99,65.42,14424.0,,,,,65.84792516966657,"rgba(239, 83, 80, 1.0)",,65.84792516966657,,0,,,0.0,0.0,0.0,0.0,50.4568442350381,12.040010887309549,False,False,False,False,False,
2024-01-08 17:00:00+00:00,65.815,65.91,65.61,65.91,26869.0,,,,,65.83879375235227,"rgba(239, 83, 80, 1.0)",,65.83879375235227,,0,,,0.0,0.0,0.0,0.0,51.14366344099293,12.040010887309549,False,False,False,False,False,
2024-01-09 17:00:00+00:00,65.25,65.295,64.9,64.965,18530.0,,,,,65.72694212187349,"rgba(239, 83, 80, 1.0)",,65.72694212187349,,0,,,0.0,0.0,0.0,0.0,46.890815891066396,7.807548421715396,False,False,False,True,False,
2024-01-10 17:00:00+00:00,64.88,65.57,64.77,65.56,25237.0,,,,,65.65758920621434,"rgba(239, 83, 80, 1.0)",,65.65758920621434,,0,,,0.0,0.0,0.0,0.0,47.34364228655552,7.693827201898799,False,False,False,True,False,
2024-01-11 17:00:00+00:00,65.675,66.015,65.61,65.805,31859.0,,,,,65.6835247658726,"rgba(239, 83, 80, 1.0)",,65.6835247658726,,0,,,0.0,0.0,0.0,0.0,48.83650068269711,7.693827201898799,False,False,False,False,False,
2024-01-12 17:00:00+00:00,64.54,65.17,64.15,64.21,46304.0,,,,,65.4508339471175,"rgba(239, 83, 80, 1.0)",,65.4508339471175,,0,,,0.0,0.0,0.0,0.0,44.030461827537934,3.4435439825110237,False,False,False,True,False,
2024-01-15 17:00:00+00:00,64.21,64.21,64.21,64.21,0.0,,,,,65.4508339471175,"rgba(239, 83, 80, 1.0)",,65.4508339471175,,0,,,0.0,0.0,0.0,0.0,40.82643592409848,-0.014868683711370068,False,False,False,True,False,
2024-01-16 17:00:00+00:00,64.01,64.455,63.835,64.455,18651.0,,,,,65.36189634843528,"rgba(239, 83, 80, 1.0)",,65.36189634843528,,0,,,0.0,0.0,0.0,0.0,40.03019659107265,-1.2606394273033175,False,False,False,True,False,
2024-01-17 17:00:00+00:00,64.835,64.9,64.28,64.575,25923.0,,,,,65.28947769011882,"rgba(239, 83, 80, 1.0)",,65.28947769011882,,0,,,0.0,0.0,0.0,0.0,40.169731611979714,-1.7432175663328167,False,False,False,True,False,
2024-01-18 17:00:00+00:00,64.42,64.75,63.995,64.74,24202.0,,,,,65.22587216892711,"rgba(239, 83, 80, 1.0)",,65.22587216892711,,0,,,0.0,0.0,0.0,0.0,41.21759456798888,-1.7432175663328167,False,False,False,True,False,
2024-01-19 17:00:00+00:00,63.85,64.35,63.67,64.005,18333.0,,,,,65.15625631693139,"rgba(239, 83, 80, 1.0)",,65.15625631693139,,0,,,0.0,0.0,0.0,0.0,39.11185933259962,-3.9009554104430535,False,False,False,True,False,
2024-01-22 17:00:00+00:00,64.43,64.465,63.835,63.98,15364.0,,,,,65.1076524641589,"rgba(239, 83, 80, 1.0)",,65.1076524641589,,0,,,0.0,0.0,0.0,0.0,37.62220879845809,-5.830259440715395,False,False,False,True,False,
2024-01-23 17:00:00+00:00,63.35,63.45,62.88,62.88,17512.0,,,,,65.00671197904437,"rgba(239, 83, 80, 1.0)",,65.00671197904437,,0,,,0.0,0.0,0.0,0.0,33.5400940329246,-10.047442237652305,False,False,False,True,False,
2024-01-24 17:00:00+00:00,63.4,63.4,61.46,61.6,47825.0,,,,,64.66668887177929,"rgba(239, 83, 80, 1.0)",,64.66668887177929,,0,,,0.0,0.0,0.0,0.0,28.62485303149958,-14.814101228209942,False,False,False,True,False,
2024-01-25 17:00:00+00:00,61.04,62.1,61.005,62.09,42355.0,,,,,63.05908767740467,"rgba(239, 83, 80, 1.0)",,63.05908767740467,,0,,,0.0,0.0,0.0,0.0,28.06772326966918,-15.482867356513793,False,False,False,True,False,
2024-01-26 17:00:00+00:00,62.43,62.53,62.15,62.29,25574.0,,,,,63.11424370691638,"rgba(239, 83, 80, 1.0)",,63.11424370691638,,0,,,0.0,0.0,0.0,0.0,28.770125431268653,-15.482867356513793,False,False,False,True,False,
2024-01-29 17:00:00+00:00,62.63,62.91,62.41,62.7,13564.0,,,,,63.15158853677643,"rgba(239, 83, 80, 1.0)",,63.15158853677643,,0,,,0.0,0.0,0.0,0.0,31.387131484977694,-15.482867356513793,False,False,False,True,True,
2024-01-30 17:00:00+00:00,63.64,64.06,63.38,63.92,26499.0,,,,,63.350196177084456,"rgba(239, 83, 80, 1.0)",,63.350196177084456,,0,,,0.0,0.0,0.0,0.0,38.11938783965992,-18.25359737133718,False,False,False,True,True,
2024-01-31 17:00:00+00:00,64.4,65.035,63.88,63.97,37601.0,,,,,63.585776639003726,"rgba(239, 83, 80, 1.0)",,63.585776639003726,,0,,,0.0,0.0,0.0,0.0,42.78133750299647,-14.017032129957784,False,False,False,True,True,
2024-02-01 17:00:00+00:00,64.31,65.28,64.31,64.935,23789.0,,,,,63.73107686433343,"rgba(38, 166, 154, 1.0)",,63.73107686433343,,0,,,0.0,0.0,0.0,0.0,48.91455365618945,-8.497448836818513,False,False,False,False,True,
2024-02-02 17:00:00+00:00,64.145,64.425,63.64,64.28,19795.0,,,,,63.77563859611972,"rgba(38, 166, 154, 1.0)",,63.77563859611972,,0,,,0.0,0.0,0.0,0.0,50.42546806854094,-7.233870796416227,False,False,True,False,True,
2024-02-05 17:00:00+00:00,63.535,64.645,63.535,64.12,17905.0,,,,,63.80751368093719,"rgba(38, 166, 154, 1.0)",,63.80751368093719,,0,,,0.0,0.0,0.0,0.0,50.83464180393925,-6.717536158006951,False,False,False,False,True,
2024-02-06 17:00:00+00:00,64.635,66.48,64.58,66.48,31348.0,,,,,64.0089597557049,"rgba(38, 166, 154, 1.0)",,64.0089597557049,,0,,,0.0,0.0,0.0,0.0,56.87314780894133,-0.9122106571002107,False,False,True,False,True,
2024-02-07 17:00:00+00:00,66.825,67.68,66.29,67.495,42740.0,,,,,64.36001090419444,"rgba(38, 166, 154, 1.0)",,64.36001090419444,,0,,,0.0,0.0,0.0,0.0,62.426078129519276,4.247605447440577,False,False,True,False,True,
2024-02-08 17:00:00+00:00,67.635,68.065,67.42,68.0,26164.0,,,,,64.57474775540516,"rgba(38, 166, 154, 1.0)",,64.57474775540516,,0,,,0.0,0.0,0.0,0.0,66.80114404002325,8.26071057591352,False,False,True,False,True,
2024-02-09 17:00:00+00:00,67.87,68.81,67.705,68.66,13109.0,,,,,64.68789563536296,"rgba(38, 166, 154, 1.0)",,64.68789563536296,,0,,,0.0,0.0,0.0,0.0,70.53982096739972,11.735482248616883,True,False,True,False,True,
2024-02-12 17:00:00+00:00,68.24,68.61,68.065,68.155,23907.0,,,,,64.86984978479242,"rgba(38, 166, 154, 1.0)",,64.86984978479242,,0,,,0.0,0.0,0.0,0.0,70.95482290135482,12.29225817493699,True,False,True,False,True,
2024-02-13 17:00:00+00:00,67.29,67.435,65.8,66.39,25626.0,,,,,64.95417241720415,"rgba(38, 166, 154, 1.0)",,64.95417241720415,,0,,,0.0,0.0,0.0,0.0,65.51209094533434,12.29225817493699,True,False,True,False,False,
2024-02-14 17:00:00+00:00,67.15,68.82,66.875,68.805,20735.0,,,,,65.0801066214701,"rgba(38, 166, 154, 1.0)",,65.0801066214701,,0,,,0.0,0.0,0.0,0.0,65.95159662656178,12.29225817493699,True,False,True,False,False,
2024-02-15 17:00:00+00:00,68.67,69.58,68.67,69.215,19890.0,,,,,65.22703490206845,"rgba(38, 166, 154, 1.0)",,65.22703490206845,,0,,,0.0,0.0,0.0,0.0,66.78483188573092,12.29225817493699,True,False,True,False,False,
2024-02-16 17:00:00+00:00,69.22,69.48,68.895,68.92,15401.0,,,,,65.3314327384775,"rgba(38, 166, 154, 1.0)",,65.3314327384775,,0,,,0.0,0.0,0.0,0.0,66.4722233961702,12.29225817493699,True,False,True,False,False,
2024-02-19 17:00:00+00:00,68.92,68.92,68.92,68.92,0.0,,,,,65.3314327384775,"rgba(38, 166, 154, 1.0)",,65.3314327384775,,0,,,0.0,0.0,0.0,0.0,66.26381773646304,12.29225817493699,True,False,True,False,False,
2024-02-20 17:00:00+00:00,67.72,67.995,67.47,67.735,27747.0,,,,,65.44078708111616,"rgba(38, 166, 154, 1.0)",,65.44078708111616,,0,,,0.0,0.0,0.0,0.0,62.567502127513016,12.29225817493699,True,False,True,False,False,
2024-02-21 17:00:00+00:00,66.57,66.7,66.0,66.59,37036.0,,,,,65.49461580549749,"rgba(38, 166, 154, 1.0)",,65.49461580549749,,0,,,0.0,0.0,0.0,0.0,57.34841935791882,14.015088303160468,True,False,True,False,False,3.83108792754852
2024-02-22 17:00:00+00:00,67.69,68.76,67.655,68.42,41641.0,,,,,65.66150449009865,"rgba(38, 166, 154, 1.0)",,65.66150449009865,,0,,,0.0,0.0,0.0,0.0,57.62390588642471,14.015088303160468,True,False,True,False,False,9.519504805192938
2024-02-23 17:00:00+00:00,74.56,77.16,74.485,76.755,64972.0,,,,,66.56562302075935,"rgba(38, 166, 154, 1.0)",,66.56562302075935,,0,,,0.0,0.0,0.0,0.0,65.06967814318077,8.250880255612032,True,False,True,False,True,20.0
2024-02-26 17:00:00+00:00,77.615,77.965,76.8,77.1,77088.0,,,,,70.79769102729195,"rgba(38, 166, 154, 1.0)",,70.79769102729195,,0,,,0.0,0.0,0.0,0.0,70.19170747169534,12.905783433473012,True,False,True,False,True,20.0
2024-02-27 17:00:00+00:00,77.03,77.03,76.625,76.845,62977.0,,,,,71.15813137691008,"rgba(38, 166, 154, 1.0)",,71.15813137691008,,0,,,0.0,0.0,0.0,0.0,73.08862289804102,15.505483542294726,True,False,True,False,True,20.0
2024-02-28 17:00:00+00:00,77.1,77.14,75.92,76.23,38644.0,,,,,71.33350122102784,"rgba(38, 166, 154, 1.0)",,71.33350122102784,,0,,,0.0,0.0,0.0,0.0,73.71078701738296,16.178539020716983,True,False,True,False,True,20.0
2024-02-29 17:00:00+00:00,76.69,76.89,75.79,76.01,26393.0,,,,,71.44074692710531,"rgba(38, 166, 154, 1.0)",,71.44074692710531,,0,,,0.0,0.0,0.0,0.0,73.63478813818291,16.42880064327497,True,False,True,False,True,20.0
2024-03-01 17:00:00+00:00,76.455,76.83,76.06,76.735,18457.0,,,,,71.52802789331075,"rgba(38, 166, 154, 1.0)",,71.52802789331075,,0,,,0.0,0.0,0.0,0.0,74.18411855821076,17.420244242221486,True,False,True,False,True,20.0
2024-03-04 17:00:00+00:00,75.99,76.67,75.87,76.19,22371.0,,,,,71.61725804415134,"rgba(38, 166, 154, 1.0)",,71.61725804415134,,0,,,0.0,0.0,0.0,0.0,73.18799760504207,17.420244242221486,True,False,True,False,True,20.0
2024-03-05 17:00:00+00:00,75.71,76.25,75.485,75.91,12258.0,,,,,71.65679839049237,"rgba(38, 166, 154, 1.0)",,71.65679839049237,,0,,,0.0,0.0,0.0,0.0,71.80191141328707,17.420244242221486,True,False,True,False,True,20.0
2024-03-06 17:00:00+00:00,75.36,75.59,74.89,74.915,11085.0,,,,,71.67687138987405,"rgba(38, 166, 154, 1.0)",,71.67687138987405,,0,,,0.0,0.0,0.0,0.0,68.38272901324845,17.420244242221486,True,False,True,False,False,19.334812969842186
2024-03-07 17:00:00+00:00,75.72,76.03,75.49,75.805,21459.0,,,,,71.74252239164697,"rgba(38, 166, 154, 1.0)",,71.74252239164697,,0,,,0.0,0.0,0.0,0.0,67.36439787376989,22.89081696157011,True,False,True,False,False,20.0
2024-03-08 17:00:00+00:00,76.19,76.23,75.28,75.53,11112.0,,,,,71.77451012344575,"rgba(38, 166, 154, 1.0)",,71.77451012344575,,0,,,0.0,0.0,0.0,0.0,65.965421079103,21.26589687082847,True,False,True,False,False,20.0
2024-03-11 17:00:00+00:00,75.83,75.87,75.41,75.41,20260.0,,,,,71.8286318333729,"rgba(38, 166, 154, 1.0)",,71.8286318333729,,0,,,0.0,0.0,0.0,0.0,64.69642111284197,19.767174160036703,True,False,True,False,False,19.703119627910322
2024-03-12 17:00:00+00:00,75.61,75.96,75.53,75.705,12647.0,,,,,71.8657017424519,"rgba(38, 166, 154, 1.0)",,71.8657017424519,,0,,,0.0,0.0,0.0,0.0,64.3841051236051,19.136237091336042,True,False,True,False,False,20.0
2024-03-13 17:00:00+00:00,75.99,76.25,75.84,76.15,12456.0,,,,,71.90862468510657,"rgba(38, 166, 154, 1.0)",,71.90862468510657,,0,,,0.0,0.0,0.0,0.0,64.98515067647054,19.136237091336042,True,False,True,False,False,20.0
2024-03-14 17:00:00+00:00,75.47,75.87,75.385,75.87,14594.0,,,,,71.9497639194659,"rgba(38, 166, 154, 1.0)",,71.9497639194659,,0,,,0.0,0.0,0.0,0.0,64.38700887075746,18.47463259750326,True,False,True,False,False,20.0
2024-03-15 17:00:00+00:00,75.62,75.84,75.07,75.23,30894.0,,,,,72.02058426894314,"rgba(38, 166, 154, 1.0)",,72.02058426894314,,0,,,0.0,0.0,0.0,0.0,61.79179193158967,15.76384198609081,True,False,True,False,False,18.047583206392975
2024-03-18 17:00:00+00:00,75.43,75.68,75.05,75.08,6026.0,,,,,72.03335029469001,"rgba(38, 166, 154, 1.0)",,72.03335029469001,,0,,,0.0,0.0,0.0,0.0,59.55677674741987,13.51947916792136,False,False,True,False,False,17.554976739517265
2024-03-19 17:00:00+00:00,75.76,76.18,75.73,76.14,28738.0,,,,,72.12253003326094,"rgba(38, 166, 154, 1.0)",,72.12253003326094,,0,,,0.0,0.0,0.0,0.0,60.69297067602235,13.51947916792136,False,False,True,False,False,19.66732353304198
2024-03-20 17:00:00+00:00,76.41,76.85,76.16,76.73,11374.0,,,,,72.16522084223665,"rgba(38, 166, 154, 1.0)",,72.16522084223665,,0,,,0.0,0.0,0.0,0.0,62.67223033460896,13.51947916792136,True,False,True,False,True,20.0
2024-03-21 17:00:00+00:00,77.2,77.62,77.04,77.09,14555.0,,,,,73.48580859278613,"rgba(38, 166, 154, 1.0)",,73.48580859278613,,0,,,0.0,0.0,0.0,0.0,64.69934714682779,10.727045235724319,True,False,True,False,True,20.0
2024-03-22 17:00:00+00:00,77.06,77.195,76.74,76.955,9095.0,,,,,73.485895186038,"rgba(38, 166, 154, 1.0)",,73.485895186038,,0,,,0.0,0.0,0.0,0.0,65.45176107346451,11.530101510068086,True,False,True,False,True,20.0
2024-03-25 17:00:00+00:00,76.1,76.15,75.67,75.755,9338.0,,,,,73.41346308878433,"rgba(38, 166, 154, 1.0)",,73.41346308878433,,0,,,0.0,0.0,0.0,0.0,61.32869364297709,15.47338246435389,False,False,True,False,False,17.021159100801757
2024-03-26 17:00:00+00:00,75.79,76.2,75.685,75.79,14452.0,,,,,73.37430068052966,"rgba(38, 166, 154, 1.0)",,73.37430068052966,,0,,,0.0,0.0,0.0,0.0,58.68559539199348,13.071545210721006,False,True,True,False,False,17.09291351491164
2024-03-27 17:00:00+00:00,76.325,76.875,76.165,76.74,12146.0,,,,,73.40967503367634,"rgba(38, 166, 154, 1.0)",5.197277781043971,73.40967503367634,0.6407825609149372,0,,,0.0,0.0,0.0,0.0,59.57911692657058,13.071545210721006,False,True,True,False,False,19.012038392682324
2024-03-28 17:00:00+00:00,76.97,77.0,76.19,76.2,15106.0,,,,,73.44250130308362,"rgba(38, 166, 154, 1.0)",5.2443399923112315,73.44250130308362,0.5258047153615473,0,,,0.0,0.0,0.0,0.0,58.158928099984195,12.62077272704218,False,True,True,False,False,17.23895174916129
2024-03-29 17:00:00+00:00,76.2,76.2,76.2,76.2,0.0,,,,,73.44250130308362,"rgba(38, 166, 154, 1.0)",5.270592208208224,73.44250130308362,0.5231857423198024,0,,,0.0,0.0,0.0,0.0,57.212135548926604,11.595032755971154,False,True,True,False,False,17.23895174916129
2024-04-01 17:00:00+00:00,76.085,76.845,76.035,76.72,5705.0,,,,,73.45656402540664,"rgba(38, 166, 154, 1.0)",5.300814621230275,73.45656402540664,0.6156480103120352,0,,,0.0,0.0,0.0,0.0,58.17798051661165,11.595032755971154,False,True,True,False,False,18.31097186103269
2024-04-02 17:00:00+00:00,75.75,76.4,75.75,76.145,11058.0,,,,,73.46605821234171,"rgba(38, 166, 154, 1.0)",5.328610383732483,73.46605821234171,0.5027467941429403,0,,,0.0,0.0,0.0,0.0,56.46373427426681,10.635927832749061,False,True,True,False,False,16.3969884120359
2024-04-03 17:00:00+00:00,76.15,76.3,75.975,76.125,6057.0,,,,,73.47304481828698,"rgba(38, 166, 154, 1.0)",5.342043091120419,73.47304481828698,0.4964308854267984,0,,,0.0,0.0,0.0,0.0,55.23986156474075,9.315429270562447,False,True,True,False,False,16.33049825366148
2024-04-04 17:00:00+00:00,75.99,76.255,75.39,75.61,6523.0,,,,,73.47304170684393,"rgba(38, 166, 154, 1.0)",5.365460143319449,73.47304170684393,0.3982805269398568,0,,,0.0,0.0,0.0,0.0,52.360986488594115,6.4995784480948515,False,True,False,False,False,14.617451450883525
2024-04-05 17:00:00+00:00,76.0,76.1,74.71,74.73,9007.0,,,,,73.45928791852509,"rgba(239, 83, 80, 1.0)",5.37390444984241,73.45928791852509,0.23645974604408448,0,,,0.0,0.0,0.0,0.0,47.58478308340855,2.075787227402401,False,True,False,True,False,11.779405393428146
2024-04-08 17:00:00+00:00,74.68,74.87,74.545,74.59,7828.0,,,,,73.43865039641193,"rgba(239, 83, 80, 1.0)",5.378124666454651,73.43865039641193,0.21408012550721742,0,,,0.0,0.0,0.0,0.0,43.99665485057861,-1.1076245498287136,False,True,False,True,False,11.335555799440101
