date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_70,aVWAP_BoS_CHoCH_bull_158,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,9.72,9.73,9.7,9.705,11637,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,9.72,9.72,9.72,9.72,0,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-05 00:00:00+00:00,9.72,9.72,9.72,9.72,5,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-06 00:00:00+00:00,9.71,9.72,9.71,9.71,3123,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-07 00:00:00+00:00,9.75,9.75,9.725,9.725,1499,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,27.160493827160494,-104.32098765432099,False,False,False,True,True,
2022-01-10 00:00:00+00:00,9.71,9.71,9.71,9.71,100002,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.42991255144033,-97.22731267146776,False,False,False,True,True,
2022-01-11 00:00:00+00:00,9.73,9.73,9.7,9.7,12321,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.86517499812345,-86.93211010402928,False,False,False,True,True,
2022-01-12 00:00:00+00:00,9.72,9.72,9.72,9.72,340,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.96258045169027,-79.97349432378643,False,False,False,True,True,
2022-01-13 00:00:00+00:00,9.725,9.725,9.725,9.725,760,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,45.92704737529597,-72.54866817319295,False,False,False,True,True,
2022-01-14 00:00:00+00:00,9.7,9.7,9.7,9.7,100043,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.99754118095958,-69.63939165530229,False,False,False,True,True,
2022-01-18 00:00:00+00:00,9.7,9.7,9.7,9.7,97,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.71120371806865,-65.90496555560252,False,False,False,True,True,
2022-01-19 00:00:00+00:00,9.73,9.73,9.73,9.73,451,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.783085764032315,-57.0575387262903,False,False,False,True,True,
2022-01-20 00:00:00+00:00,9.68,9.68,9.68,9.68,419,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.79028669543373,-55.48781427077109,False,False,False,True,True,
2022-01-21 00:00:00+00:00,9.67,9.67,9.65,9.67,8108,,,9.663333333333334,#000000,,9.663333333333334,,0,,,0.0,0.0,0.0,0.0,40.986337864653585,-53.98817025219542,False,False,False,True,True,
2022-01-24 00:00:00+00:00,9.67,9.67,9.67,9.67,1105,,,9.664132928108833,#000000,,9.664132928108833,,0,,,0.0,0.0,0.0,0.0,39.11703864413349,-51.775346370238175,False,False,False,True,True,
2022-01-25 00:00:00+00:00,9.73,9.73,9.65,9.65,115397,,,9.702367243577742,#000000,,9.702367243577742,,0,,,0.0,0.0,0.0,0.0,44.71732004523345,-42.67104779211029,False,False,False,True,True,
2022-01-26 00:00:00+00:00,9.68,9.68,9.68,9.68,4693,,,9.701512120190715,#000000,,9.701512120190715,,0,,,0.0,0.0,0.0,0.0,44.24544947706151,-39.7103298725454,False,False,False,True,True,
2022-01-27 00:00:00+00:00,9.67,9.67,9.67,9.67,2562,,,9.700868328352806,#000000,,9.700868328352806,,0,,,0.0,0.0,0.0,0.0,43.24830322485684,-37.463613547349695,False,False,False,True,True,
2022-01-28 00:00:00+00:00,9.67,9.67,9.67,9.67,145,,,9.700832678522728,#000000,,9.700832678522728,,0,,,0.0,0.0,0.0,0.0,42.58353905672039,-35.077983584852625,False,False,False,True,True,
2022-01-31 00:00:00+00:00,9.67,9.67,9.66,9.66,271,,,9.700759101039628,#000000,,9.700759101039628,,0,,,0.0,0.0,0.0,0.0,42.14036294462942,-32.671386153300865,False,False,False,True,True,
2022-02-01 00:00:00+00:00,9.67,9.67,9.67,9.67,25,,,9.700752990709931,#000000,,9.700752990709931,,0,,,0.0,0.0,0.0,0.0,41.844912203235445,-30.323233131783276,False,False,False,True,True,
2022-02-02 00:00:00+00:00,9.68,9.68,9.68,9.68,2199,,,9.700396373717554,#000000,,9.700396373717554,,0,,,0.0,0.0,0.0,0.0,42.91593250138488,-26.889846763818298,False,False,False,True,True,
2022-02-03 00:00:00+00:00,9.67,9.67,9.67,9.67,18268,,,9.696601854724172,#000000,,9.696601854724172,,0,,,0.0,0.0,0.0,0.0,42.63128256817752,-25.007524996720946,False,False,False,True,True,
2022-02-04 00:00:00+00:00,9.67,9.67,9.67,9.67,0,,,9.696601854724172,#000000,,9.696601854724172,,0,,,0.0,0.0,0.0,0.0,42.441515946039274,-23.218297168689702,False,False,False,True,True,
2022-02-07 00:00:00+00:00,9.67,9.67,9.67,9.67,15,,,9.69659912855946,#000000,,9.69659912855946,,0,,,0.0,0.0,0.0,0.0,42.31500486461378,-21.546054329984923,False,False,False,True,True,
2022-02-08 00:00:00+00:00,9.68,9.68,9.68,9.68,823,,,9.696506261040927,#000000,,9.696506261040927,,0,,,0.0,0.0,0.0,0.0,43.80088403004416,-18.549834339511094,False,False,False,True,True,
2022-02-09 00:00:00+00:00,9.69,9.69,9.68,9.68,17990,,,9.695433080339473,#000000,,9.695433080339473,,0,,,0.0,0.0,0.0,0.0,46.24801157654338,-14.914710783118991,False,False,False,False,True,
2022-02-10 00:00:00+00:00,9.7,9.7,9.695,9.7,243525,,,9.697155134434528,#000000,,9.697155134434528,,0,,,0.0,0.0,0.0,0.0,49.228289564686584,-11.047716443793703,False,False,False,False,True,
2022-02-11 00:00:00+00:00,9.7,9.7,9.7,9.7,61,,,9.697155558183626,#000000,,9.697155558183626,,0,,,0.0,0.0,0.0,0.0,51.21514155678206,-8.325215595816395,False,False,True,False,True,
2022-02-14 00:00:00+00:00,9.7,9.7,9.7,9.7,145,,,9.697156564949518,#000000,,9.697156564949518,,0,,,0.0,0.0,0.0,0.0,52.539709551512374,-6.335151085379046,False,False,True,False,True,
2022-02-15 00:00:00+00:00,9.68,9.69,9.68,9.69,1315,,,9.697112267379515,#000000,,9.697112267379515,,0,,,0.0,0.0,0.0,0.0,50.09950269136556,-6.335151085379046,False,False,False,False,True,
2022-02-16 00:00:00+00:00,9.68,9.68,9.68,9.68,14,,,9.697111683608043,#000000,,9.697111683608043,,0,,,0.0,0.0,0.0,0.0,48.47269811793436,-6.335151085379046,False,False,False,False,False,
2022-02-17 00:00:00+00:00,9.68,9.68,9.68,9.68,500,,,9.69709086071091,#000000,,9.69709086071091,,0,,,0.0,0.0,0.0,0.0,47.38816173564689,-6.335151085379046,False,False,False,False,False,
2022-02-18 00:00:00+00:00,9.68,9.68,9.68,9.68,225,,,9.69708150693364,#000000,,9.69708150693364,,0,,,0.0,0.0,0.0,0.0,46.66513748078857,-6.335151085379046,False,False,False,True,False,
2022-02-22 00:00:00+00:00,9.69,9.695,9.6899,9.69,3318,,,9.697037868278395,#000000,,9.697037868278395,,0,,,0.0,0.0,0.0,0.0,48.31588230691541,-6.335151085379046,False,False,False,False,False,
2022-02-23 00:00:00+00:00,9.69,9.69,9.69,9.69,17,,,9.697037579510045,#000000,,9.697037579510045,,0,,,0.0,0.0,0.0,0.0,49.41637885766664,-6.335151085379046,False,False,False,False,True,
2022-02-24 00:00:00+00:00,9.71,9.71,9.7,9.7,1112,,,9.697063331231169,#000000,,9.697063331231169,,0,,,0.0,0.0,0.0,0.0,53.70397812879958,-2.536764593204147,False,False,True,False,True,
