date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bear_120,aVWAP_BoS_CHoCH_bear_195,aVWAP_BoS_CHoCH_bear_281,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,23.745,23.86,23.07,23.265,42704.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,23.365,23.46,23.02,23.33,25864.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-18 17:00:00+00:00,23.425,23.925,23.355,23.73,22407.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-19 17:00:00+00:00,24.03,24.315,23.83,24.24,24616.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-20 17:00:00+00:00,24.25,24.41,23.52,23.53,19511.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,84.48122329660447,36.03310096694402,False,False,True,False,False,
2023-12-21 17:00:00+00:00,23.69,23.96,23.52,23.88,12216.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,77.31995020216276,30.519081784150217,False,False,True,False,False,
2023-12-22 17:00:00+00:00,23.96,24.02,23.605,23.92,7299.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,72.86282707119716,27.433948206456336,False,False,True,False,False,
2023-12-25 17:00:00+00:00,23.92,23.92,23.92,23.92,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.89141165055342,25.454902796560503,False,False,True,False,False,
2023-12-26 17:00:00+00:00,24.04,24.19,23.91,23.93,11059.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,68.00742013188858,24.171887590800523,False,False,True,False,False,
2023-12-27 17:00:00+00:00,23.63,23.77,23.495,23.525,16242.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.99585759913325,17.999527453223365,False,False,True,False,False,
